,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,S - Volume of Motion,S - 80% Volume of Motion,S - 80% V / V Ratio,M - Volume of Motion,M - 80% Volume of Motion,M - 80% V / V Ratio,Time to Completion,S - Economy of Motion,M - Economy of Motion
0,B,1,1,N,13,3,2,1,2,2,3,0.663418175375097,0.042277493257252496,0.06372676364097016,0.28585629639846216,0.039666711561223575,0.13876451930913974,2.3,2.8554470068918847,6.645945284446342
1,B,1,2,N,13,3,2,1,2,2,3,0.027502937881846,2.53958581511499e-07,9.233871035978696e-06,0.057073798911057065,0.016519552501643373,0.28944196490910284,0.8666666666666667,1.6366940138379211,2.0625668631988163
2,B,1,3,N,13,3,2,1,2,2,3,0.0008945315734396787,0.0023828742361516704,2.6638235104312455,1.0337468202939448,12.991745112017956,12.56762764051237,1.2333333333333334,1.602401124681565,4.273092566919474
3,B,1,4,N,13,3,2,1,2,2,3,0.017989126477577846,2.2632589768272423e-06,0.00012581261128205597,7.7347513307838085,2.449287914931382,0.31666020149650775,2.8,1.2266304669972443,6.831792136939929
4,B,1,5,N,13,3,2,1,2,2,3,0.22411020650853927,4.879340717151729e-05,0.00021772059350477692,6.806102791346133,0.7619088441562886,0.1119449510996286,2.3333333333333335,2.4521326409283075,6.6459135407397865
5,B,1,6,N,13,3,2,1,2,2,3,213.01338496529192,15.707380613074957,0.07373893718291127,40.91706053025086,30.87081559112157,0.7544729555608746,11.666666666666666,23.115386921042116,39.94715655662859
6,B,1,7,N,13,3,2,1,2,2,3,2.9901703161374407,7.75305854886663e-05,2.592848476564927e-05,4.398181857349794,4.908021650568842,1.1159205803113974,1.7333333333333334,1.467289650669374,6.25728859179534
7,B,1,8,N,13,3,2,1,2,2,3,0.05591798577322486,0.006339935324782971,0.11337917911590288,7.704001412703558,3.808063626668757,0.49429684947739344,2.5,2.629317673741303,8.557388937076432
8,B,2,1,N,17,4,2,2,3,3,3,0.00038259780833368724,0.00014880867092363778,0.3889428211095567,0.32835411210043947,1.7140446209215983,5.220110112089271,2.066666666666667,0.42416433277647897,5.372771459962169
9,B,2,2,N,17,4,2,2,3,3,3,2.441050537775944,1.7406962812959537,0.713093094287967,4.650896874759587,2.6260735882711206,0.5646381029265172,4.3,4.844906163232675,9.87196433966864
10,B,2,3,N,17,4,2,2,3,3,3,0.09899258387645657,0.006509152978354895,0.06575394563372912,10.464782731681991,2.6055186306846325,0.24897971582309678,2.7333333333333334,2.7107476307916105,6.091698278368657
11,B,2,4,N,17,4,2,2,3,3,3,0.0029355934177435782,0.004035235167490459,1.374589254458852,7.041061473344977,2.3497817594621346,0.3337254998209568,1.9333333333333333,1.4510409595024312,4.592023686514716
12,B,3,1,N,14,3,2,2,2,2,3,0.022248992282594984,533.4435857313044,23976.078509794283,1.3603286456806567,0.002198197205556206,0.0016159309829547196,1.3333333333333333,1.8023615206728527,4.233029717216396
13,B,3,2,N,14,3,2,2,2,2,3,0.33093936873833996,0.008316856290659338,0.02513105745734087,0.927148057155094,50.75971824695782,54.74823341884725,2.066666666666667,1.9239040543670411,4.580062520680378
14,B,3,3,N,14,3,2,2,2,2,3,0.06322216161423148,0.029929327139585425,0.47339930137485603,20652.85596716847,3.076523122667176,0.00014896356840709478,2.2666666666666666,2.555892393275377,5.748796163762553
15,B,3,4,N,14,3,2,2,2,2,3,0.23851952350219432,0.10051904911919272,0.4214290203303545,1.1616547272950373,0.9332048245473666,0.8033409606315415,2.1666666666666665,2.5274894965500843,5.190206524757068
16,B,4,1,N,10,1,1,2,3,2,1,1.4485532127856918e-05,8.598252710816989e-05,5.935752055861181,0.03139680375632424,0.20856641059375147,6.642918566248644,0.8,0.21807158141879562,2.3631055917628587
17,B,4,2,N,10,1,1,2,3,2,1,14.007819643834205,107.93021340485147,7.704997362124012,4.479379572175409,2.475105159487641,0.5525553527239057,13.366666666666667,10.746235590893148,16.44560490690815
18,B,4,3,N,10,1,1,2,3,2,1,0.35956015456890633,0.0014385577096827126,0.00400088188694731,2.3302746257082476,0.6848939455404188,0.29391125749063024,2.533333333333333,1.2173334641798412,6.558735423477727
19,B,4,4,N,10,1,1,2,3,2,1,4.137339199453294,5.8814176290334785,1.421545912844334,15.108118242946881,6.804382481735254,0.45037921813405396,9.833333333333334,7.5235906363835,15.138217343014158
20,B,5,1,N,12,2,2,1,3,2,2,0.0020354770904807084,0.0022928923657131134,1.1264643441266207,214.52039411258946,2.29325096904019,0.01069013031850293,2.3,1.80270170659188,6.2499723204378155
21,B,5,2,N,12,2,2,1,3,2,2,0.0443534816362268,0.00042305374334167267,0.009538230770955601,1.2593344173993335,0.8752240593541636,0.6949893906350938,2.466666666666667,2.6825532091234487,7.072018818118556
22,B,5,3,N,12,2,2,1,3,2,2,2.731798623748058,0.01669698310852939,0.006112084164396035,3.215634178543583,0.10094421703209044,0.03139169800645975,2.1666666666666665,3.872870198933733,7.2381175414078465
23,B,5,4,N,12,2,2,1,3,2,2,0.0003390842270818936,0.00011128801347899499,0.3282016814427566,0.3559992355646008,29.9390477636399,84.09862935845283,1.4,0.7723358578989745,4.3251672459043915
24,C,1,1,I,26,4,4,4,5,4,5,3.1236811147702497,0.0005614767526831946,0.00017974842247125213,2650.7397848137266,5.686792252641922,0.0021453604330466357,3.566666666666667,4.928564991490622,14.67874923123487
25,C,1,2,I,26,4,4,4,5,4,5,9.771951652590307,0.0006937119943016968,7.099011732398519e-05,47.031857827530516,4.407356451185854,0.09371002241391299,5.4,5.267888459405969,11.757808269731253
26,C,1,3,I,26,4,4,4,5,4,5,0.6148131695982014,0.0022425297184147305,0.0036474978567558824,4.579381193456444,1.5674564918177873,0.3422856551137417,3.3333333333333335,3.1503771346851837,10.099745865792025
27,C,1,4,I,26,4,4,4,5,4,5,0.1663357964293553,0.1506417692855279,0.9056485285745882,0.6771074067211338,4.687327923255737,6.922576649920195,3.1,4.758171896141167,8.201124278859611
28,C,2,1,I,20,3,3,3,4,3,4,0.07000550206189815,0.193998858166933,2.771194441194082,21.34630877910821,2.186488982814063,0.10242937106550223,4.4,4.232021253509748,16.572712927573136
29,C,2,2,I,20,3,3,3,4,3,4,55.32502686269377,0.00018447540612818387,3.334393430770795e-06,3.5650380410579485,0.9148522183103779,0.25661779980302524,3.7666666666666666,3.8556838253202197,10.150099649729079
30,C,2,3,I,20,3,3,3,4,3,4,34.43038879617497,9.928367599084716,0.28836060080122317,4.131661711486852,0.03355914784183759,0.008122433583692586,5.766666666666667,15.198422382063843,10.477790616898721
31,C,2,4,I,20,3,3,3,4,3,4,1.3708797594223037,5303.723295111316,3868.846453277809,293.83600170283717,4.904927605116003,0.01669273872735467,2.566666666666667,4.008852895460633,7.211964045383456
32,C,3,1,I,26,4,4,4,5,4,5,0.14020672708968476,0.0335421467694688,0.23923350516564873,0.5063255422274637,1.1534167515893974,2.278014153730431,3.6,6.234207194840602,9.883914240490853
33,C,3,2,I,26,4,4,4,5,4,5,4.032297370518832,2.389848318229239,0.5926766055752826,13.126004251930667,8.683341702316332,0.6615373220711188,6.766666666666667,9.146968190694095,20.963959266778428
34,C,3,3,I,26,4,4,4,5,4,5,10.731934136601385,0.008285655852430995,0.0007720561593993268,4.0171708314684365,0.7892485501463918,0.19646875456822183,3.3,4.647213771225688,7.922636737639659
35,C,3,4,I,26,4,4,4,5,4,5,2.950707338563942,1.4082107312016368,0.47724513807153385,3.370730560445287,0.08881983166522305,0.02635032081991436,1.5333333333333334,3.0990265750434887,5.066787086163492
36,C,4,1,I,30,5,5,5,5,5,5,0.2766628665282228,0.005762303099285534,0.020827887643887013,4.439270707683123,2.75464485915818,0.6205174319265252,1.8333333333333333,3.76072724698259,8.063982606365986
37,C,4,2,I,30,5,5,5,5,5,5,29.718278102711636,0.49773784119750636,0.016748542411415497,2.6958483519775642,59.524902396026015,22.08021172717708,4.4,11.709972944411346,14.498996839372408
38,C,4,3,I,30,5,5,5,5,5,5,9.295094231607777,0.1889349242562648,0.02032630541966917,247.04829585596934,3.253396492162896,0.013169070771731396,2.933333333333333,7.834320308969043,9.076713291771409
39,C,4,4,I,30,5,5,5,5,5,5,2.1518760675972453,1.7982192420811338,0.8356518617212934,0.3003406306385721,0.3975216553755977,1.3235693570010933,3.3333333333333335,5.344028428716057,13.58136283231403
40,C,5,1,I,17,3,2,2,3,3,4,0.521647187679316,0.005728121030531544,0.010980833724062791,5.228216686550226,0.04736346678789961,0.009059201182258534,2.8,4.002323164149401,8.6090113914663
41,C,5,2,I,17,3,2,2,3,3,4,13.818727611667823,0.9587128244874827,0.06937779305223406,13.176318402135852,9.576713506178805,0.7268125445895753,3.5,7.5180579720300225,17.717452207843657
42,C,5,3,I,17,3,2,2,3,3,4,0.08922277367560472,0.003072888708374209,0.03444063193492042,38.65777504799359,0.021228091821478036,0.0005491286499319576,2.566666666666667,4.4887399480649925,5.404615322944314
43,C,5,4,I,17,3,2,2,3,3,4,0.0003847462172701335,0.2165713842187382,562.8941221446282,39598.94972375567,1.1559051722904814,2.919029874161148e-05,2.2666666666666666,2.3927557462763995,6.023662945861062
44,D,1,1,E,14,2,2,2,3,2,3,1.4082793838013392,0.001062375631902436,0.0007543784593613715,2.3190100150499924,0.32809851931488665,0.14148214849680743,2.466666666666667,2.9851631429403964,6.296620797308734
45,D,1,2,E,14,2,2,2,3,2,3,0.33039189335380875,0.004637183241900913,0.01403540260878939,0.29623984006842685,0.33293810920322553,1.1238802624465432,3.2,2.64196981140182,5.593544123082533
46,D,1,3,E,14,2,2,2,3,2,3,0.18580223032953616,0.03043993451806134,0.1638297584699253,1.4293144060465708,1.3228395723345039,0.925506359369474,3.6333333333333333,3.1374091293756163,6.283345446287141
47,D,1,4,E,14,2,2,2,3,2,3,0.02448757447008886,0.00014705567648684966,0.006005318193783364,0.36204254555163234,0.06281193854430692,0.17349325187348472,2.3,2.954219091699342,5.117214414037616
48,D,2,1,E,18,2,3,3,4,3,3,0.00043820980482478066,0.00014045319473739723,0.3205158652110895,1.03725508523538,1.6372169927931493,1.5784130789984245,1.7333333333333334,1.4294588969116102,5.131426540264417
49,D,2,2,E,18,2,3,3,4,3,3,2.792284813274012,0.6678597417386037,0.23918037965315017,0.5413452501183053,0.1319407989877013,0.24372763769307487,3.0,3.0814648864502896,5.460979842092324
50,D,2,3,E,18,2,3,3,4,3,3,0.2569600387634851,0.06886088805918446,0.2679828676495741,2.9810503344970978,0.6088852207056747,0.20425190868452528,2.8666666666666667,3.528121921413626,5.401023596775505
51,D,2,4,E,18,2,3,3,4,3,3,0.005585413494397758,0.0014622730533176286,0.2618021127324427,3.7206713941800724,0.10988393263159266,0.029533361318463833,1.6333333333333333,2.0777175602948468,4.7714050657015985
52,D,3,1,E,14,2,2,2,3,2,3,0.7926450544985428,0.10431533509696214,0.1316040950548237,0.347984553534688,0.23497780320075295,0.6752535444862203,1.2,4.018922726673447,3.367915512321559
53,D,3,2,E,14,2,2,2,3,2,3,0.010745199261648406,0.0022510624421111344,0.20949471362021088,0.12431847684385804,1.4200936838966071e-05,0.00011423029946547861,1.8,1.6056031421029833,3.6819404174188404
54,D,3,3,E,14,2,2,2,3,2,3,0.0017791885414164613,0.000568507401294358,0.31953184727783457,0.23188547199693263,0.23854032285503932,1.0286988693202597,0.8,0.5014852484151128,9.671394356520652
55,D,3,4,E,14,2,2,2,3,2,3,5.588397613906692,62.78910111678349,11.235618052755088,0.028762886372059565,0.04734065563258052,1.6458937750617235,2.6666666666666665,4.8927054742726765,5.020926642232066
56,D,3,5,E,14,2,2,2,3,2,3,0.035329710352428934,0.021523309344509425,0.6092127314321355,0.009485599351042387,0.054037098048812814,5.696751048511721,1.5,1.552268693407099,4.752659025057754
57,D,4,1,E,8,1,1,1,2,1,2,0.07199340115876394,0.11865301712978586,1.6481096214377409,0.49691843159566224,0.07647476572775982,0.15389802604461775,1.6666666666666667,3.649254315587021,3.4287432617709044
58,D,4,2,E,8,1,1,1,2,1,2,0.7355069488630483,0.0004507680423422284,0.0006128671429128286,0.0012296792059145784,1701.7896825854152,1383929.787866668,1.4333333333333333,2.41981980780336,2.4472634168077363
59,D,4,3,E,8,1,1,1,2,1,2,0.3629149896720021,0.038779632834128906,0.10685596885699718,0.06467493752059798,0.015061658938190973,0.232882465999972,1.8,5.148018863040155,3.3209609150167774
60,D,4,4,E,8,1,1,1,2,1,2,5.6301520545271,6.374315634996758,1.1321746860941864,0.21508280708197175,0.8280757488605379,3.850032274057796,3.3,6.873052600445717,7.975560510977036
61,D,5,1,E,15,2,2,3,3,2,3,0.24008461439133996,0.008746950198279625,0.036432781086179984,1.9281402294423975,3.5143250442748752,1.8226501322941586,2.4,3.5838178819258597,7.368043404484842
62,D,5,2,E,15,2,2,3,3,2,3,29.523418984333517,0.006642219928585532,0.0002249813929785774,1.8222015428267362,0.38019493618498607,0.208645930348187,2.2333333333333334,2.847096805430788,3.358862345252952
63,D,5,3,E,15,2,2,3,3,2,3,0.9566979488801874,0.0009042447544065914,0.0009451726696654964,0.7066581448297856,1.270566483351148,1.7979931210687345,3.433333333333333,4.6366483890193235,4.475895173187002
64,D,5,4,E,15,2,2,3,3,2,3,0.0007128469892709911,5.698612518085056e-06,0.007994159481423733,0.06464337436460647,0.26624747913002306,4.118712578775882,2.066666666666667,0.8828331500612693,3.4955155901247466
65,E,1,1,E,17,3,2,3,3,3,3,0.023498109953747768,0.01054818209537931,0.4488949160652368,1.9302069339252013,4.078380337762993,2.1129238871136686,3.1666666666666665,1.310829917116825,8.500203119649177
66,E,1,2,E,17,3,2,3,3,3,3,0.007529904061221866,1.8589120738869483e-07,2.468706186391046e-05,0.07078466532692847,0.04283652788591161,0.6051667785397495,2.3,0.9819455798983534,5.132773781130534
67,E,1,3,E,17,3,2,3,3,3,3,0.0038422009861366056,0.005114609941760618,1.331166682902614,16.765125692533925,4.479784295442357,0.2672085123368539,2.6333333333333333,0.8135590796744969,5.7186703735509825
68,E,1,4,E,17,3,2,3,3,3,3,0.0025143727637692743,0.00451075004413001,1.7939862016990609,5.871928800450389,0.07398582432627604,0.012599918500476568,2.2666666666666666,1.046706742608653,5.648427753175792
69,E,2,1,E,20,4,2,3,4,3,4,0.0004516238755876939,0.0001633148363434358,0.3616169232215984,2.006527638053955,0.10526022309589696,0.052458895207635574,2.566666666666667,0.3045334291844625,5.407832189197377
70,E,2,2,E,20,4,2,3,4,3,4,0.2760249811927551,0.0016662858193098118,0.006036721068178257,5.959657444492386,1.4173786680491391,0.23782888215479714,2.2,1.878294112225543,6.173535671713585
71,E,2,3,E,20,4,2,3,4,3,4,1.677752648313718,45.052772046073756,26.853047790659467,0.16324821163119604,0.596601563468835,3.654567223172122,1.8333333333333333,1.309973436143689,5.8781028149638805
72,E,2,4,E,20,4,2,3,4,3,4,0.15581315575208535,0.006307030505456496,0.04047816421542495,8.751726959053341,1.9091241223443525,0.21814255989435702,1.9333333333333333,1.6496506091530463,6.252390814231315
73,E,3,1,E,19,3,2,3,4,3,4,0.00037307709498210837,3.6855110632046484e-05,0.09878684895896368,0.17928379572013095,0.5117584712024039,2.8544602658975324,1.9,0.38188037018741383,4.435585786483777
74,E,3,2,E,19,3,2,3,4,3,4,0.10803058851216744,0.22898638643818184,2.1196439785421624,10.306060483945142,24.539981016802077,2.3811213853276567,1.8,1.3400500590684998,6.6439561258524416
75,E,3,3,E,19,3,2,3,4,3,4,0.02699286707844292,0.015107157491286553,0.5596722070087713,0.1212679947372024,0.13978160126650996,1.1526668810631202,2.1333333333333333,1.2555754232001497,5.205985207511331
76,E,3,4,E,19,3,2,3,4,3,4,0.026458300211724066,0.022041136335339575,0.833051864971009,12.012795170856904,17.09986878261108,1.4234712687098368,2.4,1.4214701068001008,6.96950786519605
77,E,4,1,E,19,3,2,3,4,3,4,0.00010285273233356751,0.5647190030600877,5490.55907653105,2.968408459220839,0.023411916015208117,0.007887026444249315,2.2,0.10813893513347328,4.872515586364066
78,E,4,2,E,19,3,2,3,4,3,4,0.006178350348960325,0.00010926459752951806,0.017685076332374837,0.5130152861772483,0.2685842159318884,0.5235403762200797,2.066666666666667,1.0620362333186353,6.460644121992776
79,E,4,3,E,19,3,2,3,4,3,4,0.004210167005001272,0.005692590899054959,1.3521057222415906,10.182865672024173,3.0531988231028993,0.2998368947840571,1.6,1.757262809337063,4.790054224806032
80,E,4,4,E,19,3,2,3,4,3,4,0.004941288939269494,9.532008384822261e-05,0.019290530268467655,9.166948387902766,11.015463203390071,1.2016499643356466,1.5333333333333334,0.5478598846336152,4.014903722656196
81,E,5,1,E,19,3,2,3,4,3,4,2.2752084307250293e-07,1.4064970780188469e-09,0.006181838371487774,0.14839253481677112,0.24348288909550944,1.6408028166386666,1.6333333333333333,0.06789549485140636,3.338035113169705
82,E,5,2,E,19,3,2,3,4,3,4,0.0011193773380542423,0.00019819290658811543,0.17705638648413613,5.8451420593064665,1.49924842303714,0.25649477939549475,3.1333333333333333,0.9989008998511061,7.428744363309141
83,E,5,3,E,19,3,2,3,4,3,4,0.08982478450108353,0.10104812456188843,1.1249470301893072,0.041885765927457734,5.712077988646276,136.37277156490504,1.5,1.535792661210236,4.378522483178702
84,E,5,4,E,19,3,2,3,4,3,4,0.00014469534591369783,4.539610624519072e-07,0.003137357733141382,1.6096337533619678,0.5877899384283999,0.3651699880179017,1.8666666666666667,0.698584026479647,5.164965565040682
85,F,1,1,I,24,4,4,3,4,4,5,0.310284703637154,0.0037590144185664343,0.012114726812193149,2.809681013855536,2.693010333812814,0.9584754712483811,2.6,3.7142959978566426,6.178815022591933
86,F,1,2,I,24,4,4,3,4,4,5,3.211836617482195,1.327712184655285,0.41338098501912524,3.590752207563905,12.831168692624962,3.573392969193518,2.6333333333333333,5.9828066315261985,6.292831100010019
87,F,1,3,I,24,4,4,3,4,4,5,10.50916481983394,0.0103630505483505,0.000986096490635709,0.6194032875420136,5.677815377858606,9.166589025366587,3.5,5.131844129066074,8.29717240150872
88,F,1,4,I,24,4,4,3,4,4,5,3.407442789657034,0.7112186262023972,0.20872503813159626,19.12161033005538,25.583644697427427,1.3379440463345815,6.766666666666667,6.8363972802175415,15.907459450179573
