,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,S - Volume of Motion,S - 80% Volume of Motion,S - 80% V / V Ratio,M - Volume of Motion,M - 80% Volume of Motion,M - 80% V / V Ratio,Time to Completion,S - Economy of Motion,M - Economy of Motion
0,B,1,1,N,13,3,2,1,2,2,3,0.5444120917388129,0.49961258308216216,0.9177102982529938,14.144141715438273,9.76531473970378,0.6904140905944811,7.3,7.053601985467687,13.47694387306784
1,B,1,2,N,13,3,2,1,2,2,3,0.04869778257627429,0.037563613766065526,0.7713618932695847,0.05668439318009946,7.5118480539435915,132.5205692875058,4.733333333333333,2.512173040990508,6.625529583036176
2,B,1,3,N,13,3,2,1,2,2,3,0.14342826340170947,0.048597522070899554,0.33882807278220406,2.7256469099167955,2.5954077552817756,0.9522171583703057,8.6,4.778163503619169,11.108029837349514
3,B,1,4,N,13,3,2,1,2,2,3,9.153663896628183,1.0165995835213986,0.11105930860055614,29.49796342458636,0.6902984778809743,0.023401563963755378,10.3,12.86680467959956,21.366430367985053
4,B,2,1,N,17,4,2,2,3,3,3,22.338322484494984,4.389842522043863,0.19651621222188237,6.845838897063617,1.3792260480845797,0.2014692529028357,11.533333333333333,15.665341288953472,13.059233338479215
5,B,4,1,N,10,1,1,2,3,2,1,0.8430499328363509,0.7835271707799907,0.9293959233753779,12.138900049999322,8.098265967466746,0.6671334251135216,4.466666666666667,5.603135145797091,8.626818279540457
6,B,5,1,N,12,2,2,1,3,2,2,4.713102323962487,4.916328370761549,1.0431193793026334,4.202101111533217,1.9621479808075115,0.46694449484381495,11.466666666666667,16.218944048649224,6.516166969677673
7,C,1,1,I,26,4,4,4,5,4,5,4.642152688005924,0.0773200622923809,0.016656079084204876,0.9841403424442557,0.01689741587194254,0.01716972177969592,3.7666666666666666,2.914150987379706,4.885881826603532
8,C,1,2,I,26,4,4,4,5,4,5,0.582326012697735,0.15517591175730724,0.2664760089256971,0.3012854950039122,3.774625328633147,12.5284004415285,5.033333333333333,4.841367405383135,4.768677396960367
9,C,2,1,I,20,3,3,3,4,3,4,7.254917788487598,9.269431407472066,1.2776755957429569,2.897549118095795,2.205690803907415,0.7612263723615308,7.533333333333333,11.806824526363965,8.079539211324605
10,C,2,2,I,20,3,3,3,4,3,4,1.2338596655080667,0.5082494735271837,0.41191837916016305,9.193249704654335,1.1181539015120259,0.1216277091816542,5.9,6.23213595316105,8.5282388347776
11,C,3,1,I,26,4,4,4,5,4,5,2.7450500800901603,1.3881890797065983,0.5057062855702085,7.316293003234403,6.874585790663307,0.9396269104619204,7.133333333333334,10.813892232707417,11.184853655618312
12,C,4,1,I,30,5,5,5,5,5,5,8.990828956335031,25.028366233188525,2.7837662527828737,2.6889722376983354,18.179932808326573,6.760922464520477,3.8333333333333335,10.141769210302476,6.246102453384059
13,C,5,1,I,17,3,2,2,3,3,4,0.16754443069300928,2.146997938077831,12.814498991087104,0.15947656446636815,0.6339280189372112,3.9750543978573076,2.466666666666667,2.2582048121711185,4.088573784080623
14,C,5,2,I,17,3,2,2,3,3,4,0.4001610386447998,0.8088526315576717,2.021317803194839,2.714802788553577,1.0389948252831804,0.38271465966658585,4.033333333333333,5.4367703078671665,6.943523772713122
15,D,1,1,E,14,2,2,2,3,2,3,40.666950726000024,0.8215525836757361,0.020201971601241406,0.06302354088689043,0.0029338001256227378,0.0465508615405803,5.1,8.615825891980691,6.3208129838261335
