,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,S - Volume of Motion,S - 80% Volume of Motion,S - 80% V / V Ratio,M - Volume of Motion,M - 80% Volume of Motion,M - 80% V / V Ratio,Time to Completion,S - Economy of Motion,M - Economy of Motion
0,B,1,1,N,8,1,1,1,2,1,2,25.768348742116583,14.535426070755792,0.5640806175134786,63.14241088673039,59.13477889873121,0.9365302665558911,9.1,13.632898228559965,17.997413796075257
1,B,2,1,N,8,1,1,1,2,1,2,139.29710029688258,5.349022308302783,0.038400098041541875,0.3210342921264898,0.974478341621811,3.0354338010652753,4.933333333333334,7.632055268181799,7.027338670931732
2,B,3,1,N,14,2,2,2,3,2,3,37.50095431529713,0.38359757696751623,0.010229008407155168,0.8981027623307337,0.28939304354511697,0.3222270943628894,9.066666666666666,10.160072454050999,6.728677784163645
3,B,4,1,N,19,3,3,3,4,3,3,8.537997004760067,0.11553134683409104,0.013531434453500102,0.01329786589438546,0.224750183429695,16.901221986648817,5.133333333333334,6.756664902785838,2.0915131146188304
4,C,1,1,I,11,1,2,1,3,2,2,1.5986633019433687,56.73069767761513,35.486332618414465,30.579119924370055,246.08603963433836,8.047518706979526,4.133333333333334,10.852727900914031,17.488113045959025
5,C,2,1,I,9,1,1,1,3,1,2,19.836707310442982,0.4454357143743931,0.022455123595028024,623.2655878182984,23.964196705171865,0.03844941413989662,3.8333333333333335,12.1833677285722,12.332054795277408
6,C,3,1,I,7,1,1,1,2,1,1,1.489168111545116,3.2718788360492885,2.19711851918081,8461.785698258207,8.587493331021735,0.0010148559225258333,4.266666666666667,8.214147900414465,17.498112420108512
7,C,4,1,I,12,1,2,1,3,2,3,0.006576952354635423,0.06900214323550807,10.491507238436279,1.3453132779651797,2.0484779203136116,1.5226772483893016,3.033333333333333,5.254479145687932,8.920262551206093
8,C,5,1,I,12,1,2,1,3,2,3,0.22408290447808524,4.307462390778561,19.222628342894495,2.6022766412626686,0.3412047758198779,0.13111779524498193,3.2666666666666666,10.581158009356628,8.54595736962988
9,D,2,1,E,11,1,2,1,3,2,2,507.0409060437155,2.2183931415365277,0.004375175878502522,6.056572665054957,4.997878643858169e-05,8.251991547455195e-06,5.0,10.494258276836057,13.36734359911951
10,D,4,1,E,12,2,2,1,3,2,2,22.853207067628308,12.297027402122282,0.5380876025729049,61.387115811581424,78.80766866787526,1.2837819080760142,12.533333333333333,15.531742520748494,28.49403068386332
11,D,5,1,E,13,2,2,1,3,2,3,5.2116370179288625,0.1277596458827941,0.024514302405037137,53.139478097650255,2.3823077959853354,0.04483122306183653,3.566666666666667,7.415689556471287,12.574413726483533
12,E,1,1,E,13,2,2,2,3,2,2,8.794353079198585,9.895777805199405,1.1252422680874659,172.43369309289307,76.45242212653078,0.44337287426387434,9.433333333333334,10.547207245777027,44.68405258781589
13,E,3,1,E,13,3,2,1,3,2,2,25.245922419356674,14.132948365075965,0.5598111303011801,87.02118341597517,73.58530672272097,0.845602229642999,9.233333333333333,20.837400109502003,44.605905239629195
14,E,4,1,E,14,2,3,1,3,2,3,7243.855216934905,293.5596972409404,0.04052534022969532,17.167902085306547,21.48718881590013,1.2515908297432754,5.9,11.457379281963894,15.89960667771226
15,E,5,1,E,17,3,3,2,3,3,3,112.7487899485921,32.69432458481409,0.28997494873090074,197.2855768020904,77.41642490229162,0.39240793045886435,6.533333333333333,12.147204134252306,24.308717911309106
16,F,1,1,I,22,3,4,3,4,4,4,30.92568977371877,51.946187438057606,1.6797099051999949,18.037808625510674,25.042968526329883,1.388359808347888,4.933333333333334,9.088308192214004,20.823728917036615
17,F,3,1,I,15,1,4,3,4,2,1,6.997553113867608,0.0003570927461790684,5.103108763424593e-05,0.1063897246948317,1.372856002979795,12.904028156080818,1.7333333333333334,6.833691453344966,13.68520514366309
18,F,4,1,I,24,4,4,4,4,4,4,0.22645054151355004,0.1335373328006822,0.5896975644577638,564.711512298149,2.8134678175539842,0.004982132923241285,3.1,8.586244270184032,23.63470324497399
19,H,2,1,N,19,3,3,2,4,3,4,0.8254818420298782,30.35695706518383,36.77483321805771,1577.5878528889118,2.7780961899483434,0.0017609771683149281,4.666666666666667,8.823102897866763,14.251932856456788
20,H,5,1,N,21,3,4,3,4,3,4,9.89213602828045,2.916744376625215,0.29485485928282695,6.4341171206957775,0.09791845169904903,0.01521863060031774,5.333333333333333,10.907291649773107,7.6573889847265235
21,I,2,1,N,12,1,3,2,3,2,1,4.724891469246975,4.844182607157128,1.0252473815931193,0.027670457568277122,0.3992189105683227,14.427622296568323,3.8333333333333335,10.513941730537093,10.65927723585946
22,I,3,1,N,14,2,2,2,3,2,3,0.16744756500379257,11.861827630790616,70.83905717304371,6.118818294879776,7672913.775724774,1253986.2120346774,3.3333333333333335,9.721772121652267,15.663273511210633
23,I,4,1,N,18,2,3,2,4,3,4,5.848399775386449,17.22841806890481,2.945834541170092,28.935875260035697,73.96961923599564,2.5563290749375582,3.433333333333333,8.439822919162577,11.235036998322087
24,I,5,1,N,23,4,4,3,4,4,4,12.393457065294958,11.214757698252477,0.9048934158699625,8.165669269908925,12.85854193363266,1.5747076581973882,4.466666666666667,8.193161304873883,21.111623867998226
