,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,Volume of Motion,80% Volume of Motion,Time to Completion,Economy of Motion
0,B,1,1,N,13,2,2,2,2,2,3,0.05623309316760771,0.008332775585662373,2.566666666666667,1.5101054781791636
1,B,1,2,N,13,2,2,2,2,2,3,0.07211190406390262,0.043512533544545574,5.233333333333333,3.374759188048204
2,B,2,1,N,9,1,1,2,2,1,2,0.0027377252493356553,0.02289225872422047,1.8,1.4136938956489802
3,B,2,2,N,9,1,1,2,2,1,2,4.122514706834033e-05,9.74889900773501e-06,0.6666666666666666,0.3382183407242202
4,B,3,1,N,11,1,2,2,2,2,2,0.022533820935554644,0.006998287535127643,2.7333333333333334,1.6237937009645134
5,B,3,2,N,11,1,2,2,2,2,2,0.23648741806171403,0.2039101538149962,5.066666666666666,3.3734001556795143
6,B,4,1,N,8,1,2,1,1,1,2,0.00012456367859495514,0.00040238441383737793,1.9666666666666666,1.139277911613868
7,B,4,2,N,8,1,2,1,1,1,2,0.19386328544861073,27.929898331893668,2.9,3.0418401262045345
8,C,1,1,I,20,4,3,3,3,3,4,0.48961937855005344,110.8029835541703,5.533333333333333,5.810247184981458
9,C,1,2,I,20,4,3,3,3,3,4,1.2801001512539751,0.0019822276828329235,2.1333333333333333,2.8237476140404256
10,C,2,1,I,22,4,3,3,4,4,4,0.04782376985855083,0.03216605029586098,1.5666666666666667,2.339937091779211
11,C,2,2,I,22,4,3,3,4,4,4,0.03539769354704576,0.04368247384153474,1.9666666666666666,2.8109778003917407
12,C,3,1,I,18,3,3,3,3,3,3,0.12771529530754225,0.20220074928916842,1.6,2.692125884228017
13,C,3,2,I,18,3,3,3,3,3,3,6.011869062026126,0.48435521122054515,2.5,5.599728728817106
14,C,3,3,I,18,3,3,3,3,3,3,0.7097510574926317,0.06702861042900697,1.9,2.5565450484297947
15,C,4,1,I,20,4,3,3,3,3,4,0.009159393402912865,0.04236461491258101,1.7333333333333334,2.7007638756681733
16,C,4,2,I,20,4,3,3,3,3,4,1.154151430093523,0.6950459771621963,2.966666666666667,5.860638056942168
17,C,4,3,I,20,4,3,3,3,3,4,0.1716147582446862,0.27727216964794454,3.4,4.134942479137428
18,C,5,1,I,20,4,3,3,3,3,4,0.6603279040177549,0.490995671197228,6.466666666666667,9.782322592844437
19,C,5,2,I,20,4,3,3,3,3,4,0.004353609893931672,5.758379550731357,1.2,2.5027463265455983
20,C,5,3,I,20,4,3,3,3,3,4,0.003963310622027964,0.009653420244114036,1.4,2.1577406865551483
21,D,1,1,E,14,3,1,2,3,2,3,445.776305674259,0.9709263210945384,10.433333333333334,17.319578333662655
22,D,1,2,E,14,3,1,2,3,2,3,1.2548539661812528,0.2152643089603045,3.2,8.545132390495278
23,D,1,3,E,14,3,1,2,3,2,3,0.4282867887684844,0.24610935555661234,1.7666666666666666,1.653990202819304
24,D,2,1,E,16,3,2,2,3,3,3,3.195711179222144,0.40847952694649026,3.8666666666666667,4.664771380239475
25,D,2,2,E,16,3,2,2,3,3,3,19.338026449430274,2.355244316462357,2.6666666666666665,8.428704100843579
26,D,2,3,E,16,3,2,2,3,3,3,0.14396132991568217,0.09726328847691744,3.7333333333333334,4.273676110552592
27,D,3,1,E,12,1,2,2,2,2,3,0.013974463393544611,0.0003553772081205263,1.9333333333333333,1.3183301025060359
28,D,3,2,E,12,1,2,2,2,2,3,0.01624391080734501,0.0276378286659113,2.3666666666666667,7.322854177790156
29,D,3,3,E,12,1,2,2,2,2,3,9.83062035446841,0.0007038977638416461,1.5666666666666667,2.38247628992038
30,D,4,1,E,19,3,3,3,4,3,3,0.017886007568799107,0.2614423555634448,1.6666666666666667,2.158899334303006
31,D,4,2,E,19,3,3,3,4,3,3,13.254743303483584,0.04066953800983542,2.533333333333333,5.7801384708019405
32,D,4,3,E,19,3,3,3,4,3,3,0.04635770620152093,0.24864304666255027,2.6,2.951013681122961
33,D,5,1,E,18,3,3,3,3,3,3,0.04814314570505851,0.022926627787639556,2.5,3.0256463023139926
34,D,5,2,E,18,3,3,3,3,3,3,51.61538742042778,0.4140196774167263,2.1,6.907761562016874
35,D,5,3,E,18,3,3,3,3,3,3,0.30161496403757493,0.34606475426393474,2.9,4.627373641569277
36,E,1,1,E,18,4,2,2,3,3,4,0.06007004481397615,0.030605610997346787,2.2666666666666666,2.2195378258314564
37,E,1,2,E,18,4,2,2,3,3,4,0.02771330811269095,0.04996542110182281,3.6,5.80816629540774
38,E,1,3,E,18,4,2,2,3,3,4,0.23079880964244828,0.016646879004483795,2.533333333333333,3.374417978974543
39,E,2,1,E,19,3,3,3,3,3,4,0.06191729869528183,0.01636727922949822,2.1666666666666665,2.24953807863961
40,E,2,2,E,19,3,3,3,3,3,4,0.38670019769487535,0.3777402682613412,3.4,5.374936929682378
41,E,2,3,E,19,3,3,3,3,3,4,0.046508805447544606,0.0012319837455999994,1.7666666666666666,1.9654352267167055
42,E,3,1,E,22,3,4,3,4,4,4,0.0026451859474984998,0.014714789079976373,2.2333333333333334,2.0989678543652572
43,E,3,2,E,22,3,4,3,4,4,4,157.61914670375648,10.649107846931736,4.366666666666666,11.338818628015186
44,E,3,3,E,22,3,4,3,4,4,4,0.000844025429040335,0.0010693207778096003,1.5333333333333334,2.1458863164914064
45,E,4,1,E,18,2,3,3,4,3,3,0.08549378561996851,0.18362914943344455,2.2333333333333334,2.3086250944381823
46,E,4,2,E,18,2,3,3,4,3,3,0.4135775432705388,2.592516859089428,4.8,9.351542930924978
47,E,4,3,E,18,2,3,3,4,3,3,0.1487564404821368,0.00018410144168009865,2.466666666666667,2.3657560789753087
48,E,5,1,E,21,3,4,3,4,3,4,0.02783649385175005,0.040524528518588405,2.7666666666666666,2.2963850369351357
49,E,5,2,E,21,3,4,3,4,3,4,0.5446725199241381,0.0003780116015603767,2.3333333333333335,5.306324005125878
50,E,5,3,E,21,3,4,3,4,3,4,0.08533419110378683,0.006518013358718486,1.9,1.9166672528819186
51,F,1,1,I,16,3,2,2,3,3,3,0.0068820252461963185,0.0028512111577726727,1.5333333333333334,0.9005726523713216
52,F,1,2,I,16,3,2,2,3,3,3,0.07490588805228336,0.07506532420507515,2.0,4.300597884222804
53,F,1,3,I,16,3,2,2,3,3,3,0.04098422434158142,0.04660442249208614,3.9,3.229685263481902
54,F,2,1,I,20,4,3,3,3,3,4,0.12084333453186302,0.20848627672376024,3.6,3.56668070053186
55,F,2,2,I,20,4,3,3,3,3,4,55.44087312666153,0.4392355749121664,2.033333333333333,5.043628816133756
56,F,2,3,I,20,4,3,3,3,3,4,1.7667785982427555e-05,0.02104406184556395,1.7666666666666666,1.5399969511300822
57,F,3,1,I,10,2,1,1,2,1,3,5.798823089485906,0.6630862656638368,24.933333333333334,20.8652415531295
58,F,3,2,I,10,2,1,1,2,1,3,6.981153379296353,0.8262070297365072,14.5,11.004097286809733
59,F,4,1,I,10,2,1,1,2,1,3,1.6436642278659208,1.9232081950686317,9.533333333333333,12.724564561722918
