,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,S - Volume of Motion,S - 80% Volume of Motion,S - 80% V / V Ratio,M - Volume of Motion,M - 80% Volume of Motion,M - 80% V / V Ratio,Time to Completion,S - Economy of Motion,M - Economy of Motion
0,C,2,1,I,22,4,3,3,4,4,4,0.011400017473512627,0.0014042405371704676,0.12317880568456588,17.289745351475382,0.39482336866109674,0.02283569599406537,1.8,0.7504958495086741,7.133660062408035
1,C,3,1,I,18,3,3,3,3,3,3,0.0008591966246870093,2.992896269476267e-05,0.03483365953126886,805.657111786376,0.8158831507884898,0.0010126927930660722,2.0,1.065006937418021,11.118487809138411
2,C,4,1,I,20,4,3,3,3,3,4,0.003011777578357436,0.02320397659018951,7.70441242305964,27.44780311504597,0.5840019721384123,0.021276820213646967,3.966666666666667,1.9421936209322217,17.560685703270526
3,C,5,1,I,20,4,3,3,3,3,4,0.027309155446608165,0.003409516149051833,0.1248488315838892,65.48875141326617,17.411445357168493,0.26586925206885875,2.4,2.0245267879326425,13.667368573465868
4,D,1,1,E,14,3,1,2,3,2,3,0.002325839939628905,0.24405295964957527,104.93110703418166,97.86661576177853,92.74671576552325,0.9476849183309061,4.3,2.4711643026931496,17.69555775215902
5,D,2,1,E,16,3,2,2,3,3,3,0.006987050757777958,0.00015080472922781056,0.02158345981098467,17.700116115897256,91.06329268127082,5.144785044629332,2.8,1.4691128472310107,13.717076662249568
6,D,3,1,E,12,1,2,2,2,2,3,0.003184371959420989,0.005943027334337324,1.8663106603343973,0.4750703358148118,0.8066571870531886,1.6979742287416433,2.2666666666666666,1.0883744796372863,10.817231602679513
7,D,4,1,E,19,3,3,3,4,3,3,0.002849858311700395,4.1608994532540325e-05,0.014600373064762622,2.0113454996609264,0.020641571976361937,0.01026256900161693,2.7,0.9514915939466944,12.199337417461548
8,D,5,1,E,18,3,3,3,3,3,3,0.0025072915843105865,0.0001362822775330281,0.05435437919778315,2.96708053363447,3.0536550460841276,1.0291783493802271,2.1,1.0789120036586162,9.320462443799912
9,E,2,1,E,19,3,3,3,3,3,4,0.024710029543573046,0.003122889357389602,0.12638144976244473,13.682815451251821,1.3074120732264003,0.095551392758629,3.1666666666666665,2.2649900055821153,8.839923556068971
10,E,3,1,E,22,3,4,3,4,4,4,0.2768552435971374,0.13052220599544256,0.4714456706674134,0.02768324938598226,0.32011037541839826,11.563323761425561,2.6333333333333333,2.494343252544225,11.266746323628276
11,E,4,1,E,18,2,3,3,4,3,3,0.0003397500055289902,8.71124995091853e-05,0.2564017603871744,0.3769464835435894,0.00014184987541199367,0.0003763130354168443,2.1,0.4357981823577798,6.621066707597176
12,E,5,1,E,21,3,4,3,4,3,4,0.20707094378126834,1.3740222883762913e-05,6.635514685380913e-05,1384.1968194417655,8.442889695482416,0.006099486414719086,2.933333333333333,1.7208965757601755,9.817731209577364
13,F,5,1,I,15,2,3,2,3,2,3,1.9841805628579696,0.29982632789412295,0.15110838877599916,80.17552165254749,9.989878783717064,0.12460010958219499,5.733333333333333,9.975028666529091,21.966206811192247
14,H,4,1,N,22,3,4,3,4,4,4,4.063468749567957e-08,0.6194956903880565,15245489.225281322,0.04560832184644275,0.04085938015043177,0.8958755441167066,1.3,0.2265602267331562,2.3822275234567543
15,I,1,1,N,9,2,1,1,1,1,3,0.022467517861842756,0.0014858165615740002,0.06613176278352519,17.52556986324683,0.20183667402472574,0.011516696780742111,2.466666666666667,2.68229264578679,10.452146365114368
16,I,2,1,N,8,1,1,1,2,1,2,0.5849792782480175,1.333703047477324,2.2799150278821756,29.404300337097023,0.4129412631738488,0.014043567044269178,3.6,4.5384610954590885,9.728590268032647
17,I,3,1,N,8,2,1,1,2,1,1,10.309220968473117,3.8207655007959462,0.3706163164491598,33.42171862271319,3.9058045414445037,0.11686426379013744,3.4,2.6408302042652063,12.523340739936144
18,I,5,1,N,6,1,1,1,1,1,1,0.001658040768986452,4.5199447102522044e-05,0.027260757363736076,2.7759836611213715,1.2017529362126842,0.4329106662419009,3.0,2.7627516760692927,8.676780083096556
