,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,S - Volume of Motion,S - 80% Volume of Motion,S - 80% V / V Ratio,M - Volume of Motion,M - 80% Volume of Motion,M - 80% V / V Ratio,Time to Completion,S - Economy of Motion,M - Economy of Motion
0,B,1,1,N,13,3,2,1,2,2,3,1.8736060693630279,1.8534727717445794,0.9892542525626568,256.1966576157739,1.290922266657939,0.005038794333507564,6.233333333333333,6.792293322192671,16.774527345002713
1,B,2,1,N,17,4,2,2,3,3,3,0.14240922669709474,0.16903839834937526,1.1869904940142741,15.836635896427978,1.4158847781522523,0.08940565328471126,4.466666666666667,4.078939040416938,12.042450280647358
2,B,3,1,N,14,3,2,2,2,2,3,1.8804913866566715,0.6424704916626153,0.3416503240702764,86.2410877602088,0.38349326707579495,0.0044467582336401934,5.233333333333333,4.22687764972098,20.178810721250933
3,B,4,1,N,10,1,1,2,3,2,1,4.021870881444334,9.848968036063727,2.448852369056355,20.242027629933208,21.322520937629584,1.0533787092602611,6.233333333333333,7.512995628471719,25.321903859806756
4,B,5,1,N,12,2,2,1,3,2,2,0.4171781833764688,0.27670647808979154,0.6632812767202806,331.094595169708,11.242470189970033,0.03395546274081436,5.133333333333334,4.379446669669476,18.5537727763903
5,C,1,1,I,26,4,4,4,5,4,5,35.657226097881086,62.59038640890224,1.7553352646413976,21.954388457344756,0.00233252468442055,0.00010624412011987576,6.4,15.42676661566346,9.154651197179195
6,C,2,1,I,20,3,3,3,4,3,4,25.17625720992248,19.052611275804015,0.7567690112529908,88.89110849766442,3.5808000641506803,0.040282994831195795,8.7,15.545093811769025,13.707342977796337
7,C,3,1,I,26,4,4,4,5,4,5,6.041463676941813,1.0728107176428607,0.17757463671219442,6.2106203780089695,4.81939182095402,0.7759920149070588,8.033333333333333,16.88360295510555,13.211060409571429
8,C,4,1,I,30,5,5,5,5,5,5,12.978126220801254,11.706066239026653,0.9019843111299263,14.456413624474791,1.9640161745317868,0.1358577739645396,6.633333333333334,12.465840870311569,9.617348989448281
9,C,5,1,I,17,3,2,2,3,3,4,13.125234433981133,11.503325420834312,0.8764281871455407,530.4790078371943,10.710240770732215,0.020189754189140735,9.266666666666667,19.06147283895923,25.10757407348901
10,D,1,1,E,14,2,2,2,3,2,3,0.032090915063694485,0.001854778206570623,0.05779761041058611,0.01386999940932724,0.010228916114682369,0.7374849711820225,2.6,1.0703520219912113,3.596010628275466
11,D,2,1,E,18,2,3,3,4,3,3,44.03991856662235,0.06645444614933664,0.0015089593330833758,2.3554194439459764,3.507372769725833,1.4890650490046127,3.966666666666667,9.981569278931055,20.509463093175537
12,D,3,1,E,14,2,2,2,3,2,3,8704.554461995183,0.016894099958313445,1.9408345403632666e-06,56.80954547291769,90.9885470059306,1.6016418763516909,3.0,6.349061712863056,21.218410060358597
13,D,4,1,E,8,1,1,1,2,1,2,144.36428743449588,290.65019946127,2.013310941552288,111.95271727860852,57.00077610407772,0.5091504475253072,4.2,15.72987918727847,19.45968990175915
14,D,5,1,E,15,2,2,3,3,2,3,0.09947201547093647,0.00415174855118453,0.041737854928631454,0.14026805543560777,0.013377853316294331,0.09537348525114217,2.1333333333333333,1.6169189413297815,8.104548335250215
15,E,1,1,E,17,3,2,3,3,3,3,39.700354153640056,50.110210426378025,1.2622106652361818,47.73507273789216,38.52395808695621,0.8070367525883301,17.2,14.870701902664983,28.726982748699815
16,E,2,1,E,20,4,2,3,4,3,4,19.384474517913795,0.9750489246323362,0.05030050846780826,49.96728735386648,7.228258669793017,0.14465981750425547,15.866666666666667,15.471400205461746,23.41481624974232
17,E,3,1,E,19,3,2,3,4,3,4,12.839728430875766,66.06947234754796,5.145706367797494,22.90749452285255,15.777211644795061,0.6887358034313047,14.8,10.828517303522647,23.789419059518334
18,E,4,1,E,19,3,2,3,4,3,4,13.760959652301807,6.1502220782200885,0.44693264377033004,80.78402352941505,20.4928465045627,0.2536744966299042,13.266666666666667,11.791721165800222,23.658807550088955
19,E,5,1,E,19,3,2,3,4,3,4,17.31596170344732,0.13478057758152198,0.007783603353355153,55.7348275131077,66.8701466849246,1.1997910403364593,15.866666666666667,12.334737938269681,30.929691161287785
20,F,1,1,I,24,4,4,3,4,4,5,20.829465861345284,20.926847292113685,1.0046751765703756,601.4368599409037,106.72038037581125,0.17744236757670195,11.3,19.450687468662313,27.362215818849705
