,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,S - Volume of Motion,S - 80% Volume of Motion,S - 80% V / V Ratio,M - Volume of Motion,M - 80% Volume of Motion,M - 80% V / V Ratio,Time to Completion,S - Economy of Motion,M - Economy of Motion
0,B,1,1,N,13,3,2,1,2,2,3,36.04146915161977,0.1676952393955987,0.004652841389182443,15.799997112037223,14.640211194732112,0.9265958146016667,6.233333333333333,8.323649355493624,13.924014498635417
1,B,2,1,N,17,4,2,2,3,3,3,1.9935511423508985,0.0013903280845417429,0.0006974128002064678,1.1221305514497115,1.4945960332478252,1.331927048342918,4.466666666666667,5.908447343174494,8.552268108771077
2,B,3,1,N,14,3,2,2,2,2,3,10.762924482490416,0.038554204037283754,0.0035821308697283325,18.473779617354207,5.72140304540292,0.30970397849870707,5.233333333333333,10.04916293245009,8.691567214599214
3,B,4,1,N,10,1,1,2,3,2,1,4.985829710388435,1.6468719221721382,0.33031050353379077,0.1022974397215265,74.3452896183131,726.7561125742288,6.233333333333333,12.623474774014703,15.34982778000067
4,B,5,1,N,12,2,2,1,3,2,2,51.696804696517106,1.5944024482724521,0.030841411913798022,1.4425731177041525,1.943819611777473,1.3474669588124946,5.133333333333334,9.234738487211024,9.117944581666752
5,C,1,1,I,26,4,4,4,5,4,5,3.395710043278043,0.0002791012713766697,8.219231554506926e-05,300.7501918646822,514.0495641969095,1.7092243932073632,6.4,4.58636082450316,30.812515280708457
6,C,2,1,I,20,3,3,3,4,3,4,11.118715489416806,0.4532339030452892,0.04076315321465808,200.773150617147,151.90999215745654,0.7566250352226265,8.7,6.868249163705707,31.039992116284612
7,C,3,1,I,26,4,4,4,5,4,5,0.7853804949957681,0.6181717203053035,0.7870983863797565,24.175678966477253,14.915977002779156,0.6169827545882832,8.033333333333333,6.620349961869133,33.69262035543895
8,C,4,1,I,30,5,5,5,5,5,5,1.8269495150784731,0.24972725815272315,0.13669083687952735,99.82228094843633,93.31331850957207,0.9347944930027546,6.633333333333334,4.803115973702706,24.948365607093866
9,C,5,1,I,17,3,2,2,3,3,4,79.62291490968015,1.2961997077620362,0.016279229531252076,98.22255514280157,97.66437415705856,0.9943171811715599,9.266666666666667,12.507555276204533,38.1560478693529
10,D,1,1,E,14,2,2,2,3,2,3,0.003177383210843236,0.002204525897616445,0.6938180733419915,0.25492325461009646,0.0011928335931069801,0.004679187055458756,2.6,1.8054143749182499,2.131834276946527
