,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,S - Volume of Motion,S - 80% Volume of Motion,S - 80% V / V Ratio,M - Volume of Motion,M - 80% Volume of Motion,M - 80% V / V Ratio,Time to Completion,S - Economy of Motion,M - Economy of Motion
0,B,1,1,N,8,1,1,1,2,1,2,0.06843913691692692,0.044062666792286896,0.6438226543647274,0.06114087088600701,2.50898902606802,41.036200330640675,6.9,2.7666743897718953,18.080251967026133
1,B,1,2,N,8,1,1,1,2,1,2,1.0092850430355635,0.2902470862341668,0.2875769221360982,0.9897357201727132,0.36421500587994726,0.3679921805958364,11.133333333333333,5.446377758502967,9.565497850248175
2,B,1,3,N,8,1,1,1,2,1,2,1.1441018084401047,0.16838790748313948,0.1471791288510622,3.4165164633029943,0.3042777837604064,0.08906082760866868,13.6,8.551328604622096,7.6821343603756365
3,B,1,4,N,8,1,1,1,2,1,2,1.749588167394699,2.8247441556231414,1.6145194670751866,4.446669037432787,3.431459851581841,0.77169220886359,7.3,5.984878621303905,8.901754561846953
4,B,2,1,N,8,1,1,1,2,1,2,0.2295601669986612,0.05935049327294976,0.25854003352984095,59.633606324337876,2.1045499520764124,0.03529134127206887,6.133333333333334,6.008316337953041,12.143993656064257
5,B,2,2,N,8,1,1,1,2,1,2,0.7615077746137004,0.7578536470473712,0.9952014573085838,3569.22266858846,0.2854986933743689,7.99890395987193e-05,5.633333333333334,3.999782266254976,6.00565788854093
6,B,2,3,N,8,1,1,1,2,1,2,93.6799795183996,3.574863540472744,0.03816037918508093,0.49803187380796415,0.039605584640526444,0.07952419658946958,9.933333333333334,6.0451445355293325,4.543083724001202
7,B,2,4,N,8,1,1,1,2,1,2,0.47764626759643186,0.0009939204916069558,0.002080871471284539,1.3927299926661008,0.004820532372439526,0.0034612110012879013,5.166666666666667,2.919660338723031,5.308630233409008
8,B,3,1,N,14,2,2,2,3,2,3,66.18879995824962,0.5960062703153103,0.009004639314978628,118.18928060903542,4.350517702765437,0.036809748568964934,14.566666666666666,9.513224174276433,24.20759707376059
9,B,3,2,N,14,2,2,2,3,2,3,1.1933379900931542,1.1792705863697077,0.9882117188590063,2.7203974949352583,23.619056232551248,8.682207756963601,16.433333333333334,7.533468297311626,8.103845513811498
10,B,3,3,N,14,2,2,2,3,2,3,1.1439988336441003,0.2859172870135179,0.24992795325040268,0.5980560679693498,0.15834922750092756,0.2647732143887267,6.666666666666667,3.9879772024380755,5.233180838339502
11,B,3,4,N,14,2,2,2,3,2,3,0.31902947299237844,0.059724769465312806,0.1872076861899829,4.508197646416808,0.8371961493479217,0.18570528956585108,6.233333333333333,4.596305216122916,5.6977604074880395
12,B,4,1,N,19,3,3,3,4,3,3,1.865755549240867,0.8865155699521483,0.4751509758675787,511.61661346465235,7.487902989219327,0.014635769816995332,10.966666666666667,7.3092213982769065,19.88596559577341
13,B,4,2,N,19,3,3,3,4,3,3,12.450336102909684,4.601793952825251,0.36961202611629074,0.6504981147055193,0.12267604114793662,0.18858785040979265,7.266666666666667,3.5586793066090547,5.904332383574896
14,B,4,3,N,19,3,3,3,4,3,3,0.1120444821204182,0.14815312251067833,1.3222705813522604,2.227799582718043,0.06285206382457253,0.028212620341677874,5.966666666666667,2.266951946941564,5.0205442038009975
15,B,4,4,N,19,3,3,3,4,3,3,0.4786446093950359,0.22238401781048273,0.4646119760787786,0.29245373941036024,0.03765055750568855,0.12874021574009928,10.233333333333333,4.486700525672057,3.4214200126562364
16,C,1,1,I,11,1,2,1,3,2,2,0.8837901662393731,0.9389899069069818,1.0624579711069764,0.2187622591696455,13.31812101348171,60.879427118887946,5.633333333333334,4.357168688653311,6.7099247257305095
17,C,1,2,I,11,1,2,1,3,2,2,6.279617025385246,5.562177953146129,0.885751142252962,27.06745466266549,2.4472612627733614,0.09041342428658068,37.46666666666667,24.877516430056126,21.342442340548907
18,C,1,3,I,11,1,2,1,3,2,2,1.300594963198867,4.564627893318976,3.5096459870120404,4.382450563930406,0.009967342889294526,0.0022743765717131792,6.366666666666666,8.454337070579244,10.408599782186043
19,C,1,4,I,11,1,2,1,3,2,2,0.6850693921178014,0.0936388808367243,0.13668524957340758,22.849341891369967,0.19301792715913818,0.00844741735130847,13.2,9.01730608420875,12.384233379725485
20,C,1,5,I,11,1,2,1,3,2,2,1.1166798280775958,0.6243887183134562,0.5591474858002617,0.21451421736836987,6.981198933846401,32.54422489796138,11.7,10.037774677931083,22.188200092874794
21,C,2,1,I,9,1,1,1,3,1,2,0.02132310888001484,0.056340296998312125,2.6422177608030353,0.37039914766238186,0.06398565255233184,0.17274783961072893,4.766666666666667,5.002532688066118,5.729395053101659
22,C,2,2,I,9,1,1,1,3,1,2,1.75325775205792,0.8837321288981309,0.5040514595534132,24.20371913703451,4.748371583690826,0.1961835516602597,11.866666666666667,10.862535246488328,23.669857288926476
