,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,S - Volume of Motion,S - 80% Volume of Motion,S - 80% V / V Ratio,M - Volume of Motion,M - 80% Volume of Motion,M - 80% V / V Ratio,Time to Completion,S - Economy of Motion,M - Economy of Motion
0,B,1,1,N,13,2,2,2,2,2,3,5.58165455305224,2.021246399519136,0.3621231626406993,3.3132515243578764,2.2079581847604253,0.6664022240775511,3.6,4.58666599813023,7.879238731934131
1,B,2,1,N,9,1,1,2,2,1,2,0.0006778334173650892,0.0017643640436194273,2.602946385378813,0.0030143568747734995,0.0034097411952396526,1.1311670571507437,2.0,0.48928256147583576,1.2342314779149903
2,B,3,1,N,11,1,2,2,2,2,2,0.2048387789290038,0.04296714615585415,0.20976080008144538,61.10364322838469,1.721241369563041,0.02816921019143858,2.2666666666666666,3.0449410767416767,9.902383720579982
3,B,4,1,N,8,1,2,1,1,1,2,0.5586566259756937,0.23618067687564392,0.422765373028834,5.235889706532054,52.295345365258655,9.987862292060392,1.0,3.0637222518090077,5.806005993811879
4,C,1,1,I,20,4,3,3,3,3,4,0.055106149313219846,0.007060656413075415,0.12812828515640048,5.2255964937027395,0.12668785962632148,0.02424371261328548,2.9,9.491586367690871,11.699873469726272
5,C,2,1,I,22,4,3,3,4,4,4,17.306643532622576,0.8247292293894046,0.0476539097737127,6.592284480203053,1.167946840477638,0.1771687559881614,5.0,21.252956172653487,11.542579299888743
6,C,3,1,I,18,3,3,3,3,3,3,2.7433761646842996,1.8602205307474515,0.6780770915393299,28.005593504817295,49.98972194423896,1.784990628234325,3.3666666666666667,18.88247897333957,24.150537018501346
7,C,4,1,I,20,4,3,3,3,3,4,4.693027188599953,0.435415999407751,0.09277934729750552,175.4978423764475,202.56994930612007,1.1542589160247463,3.6666666666666665,8.187035811751038,29.84562682434929
8,C,5,1,I,20,4,3,3,3,3,4,1.6396963039913945,1.583586860454415,0.9657805879049697,10.251634566897549,8.556902768397176,0.8346866748476727,1.8,7.992478035073198,11.195947695208574
9,D,1,1,E,14,3,1,2,3,2,3,1.1960534212140916,0.28914777020705745,0.24175155145959026,0.3380591966957163,0.29691189271717733,0.8782837314271462,2.3666666666666667,5.871007405734109,11.20349106917566
10,D,2,1,E,16,3,2,2,3,3,3,6.6659484425363305,73.36224546137302,11.005522483978195,27.3924708426802,6.2246403914609845,0.2272390989191955,2.5,10.92514168829839,11.137087734047292
11,D,3,1,E,12,1,2,2,2,2,3,6.910292524472369,1.2542411657680144,0.18150333887114006,6.3020785358941485,16.647601577419522,2.6416049058419953,2.2666666666666666,9.740070536103703,11.406780665863797
12,D,4,1,E,19,3,3,3,4,3,3,9.783878802088223,0.29547987917341006,0.030200688821936786,12.00939262380877,4.234967054905388,0.3526379049769356,2.533333333333333,7.667633352060959,11.355013490495649
13,D,5,1,E,18,3,3,3,3,3,3,0.14931248738705094,0.12979921202074046,0.8693125022040001,10.753025667741458,0.009483532819394465,0.0008819408706374236,2.7666666666666666,5.6472102397993575,11.001529111148336
14,E,1,1,E,18,4,2,2,3,3,4,10.991581587618816,11.019325131824129,1.0025240720804514,3.1628396296782078,51.4617947321971,16.270756901270047,3.8333333333333335,10.032818786971976,16.217727488005888
15,E,2,1,E,19,3,3,3,3,3,4,4.539006496634662,7.798865758821419,1.7181878379340727,21.83908843763949,82.12522748659377,3.7604695690984804,3.3,9.443073388830275,14.367098219114732
16,E,3,1,E,22,3,4,3,4,4,4,11.157294832625913,7.279184951839533,0.6524148605048872,1680.3804416093253,1.7527598568139386,0.0010430732311638277,3.6666666666666665,10.927686044409366,17.002949991112448
17,E,4,1,E,18,2,3,3,4,3,3,12.949942714682019,0.6172607735537918,0.04766513544912994,0.42894846192753555,0.02920988244254648,0.06809648485808314,3.2333333333333334,9.30387075035034,6.842461122219358
18,E,5,1,E,21,3,4,3,4,3,4,6.8209217632220245,11.271960113715615,1.6525567225376057,33.542551092877034,26.49186743246896,0.7897988247558986,2.8,8.601517055151788,7.0176752677864815
19,F,1,1,I,16,3,2,2,3,3,3,1.085453257261576,0.01063971400860082,0.009802093215366185,2.936010793926632,0.023981073721463405,0.008167910612273678,1.8,4.975977425454831,6.754759261130411
