,User,Trial,Gesture Frequency,Self-Claimed Level,GRS,Respect for Tissue,Suture/Needle Handling,Time and Motion,Flow of Operation,Overall Performance,Quality of Final Product,S - Volume of Motion,S - 80% Volume of Motion,S - 80% V / V Ratio,M - Volume of Motion,M - 80% Volume of Motion,M - 80% V / V Ratio,Time to Completion,S - Economy of Motion,M - Economy of Motion
0,B,1,1,N,13,3,2,1,2,2,3,4.697965429096873,0.9579884104768754,0.2039155938746525,54.06883777170888,4.95493392634426,0.09164121387748587,6.1,7.925371537426248,23.63972598931693
1,B,1,2,N,13,3,2,1,2,2,3,3.3039052938577136,0.2361926831502097,0.07148893873844242,434.5828814682106,44.81670204572005,0.10312578786884029,5.066666666666666,5.332303377449751,23.251030216814275
2,B,1,3,N,13,3,2,1,2,2,3,0.46821259335047927,0.2303882831016127,0.49205913376438415,10.908099895795399,20.384202837969962,1.868721686884,4.533333333333333,3.9818249311485223,17.36119399146472
3,B,2,1,N,17,4,2,2,3,3,3,1.9886123236039903,1.0539329322053745,0.529984109871811,448.8922054989629,5.059325665614034,0.011270691724286854,5.2,5.4550102342825095,23.10070197581408
4,B,2,2,N,17,4,2,2,3,3,3,3.05455625398531,0.2848421222450473,0.0932515555650386,492.285302916883,11.72733553836787,0.02382223371057637,4.0,3.893108232402056,18.524865468833863
5,B,2,3,N,17,4,2,2,3,3,3,1.849022370683828,2.881431203918191,1.558353889927543,0.9920211859292896,0.0026898677932327294,0.0027115023664670613,3.466666666666667,4.325910732345555,13.43814078780812
6,B,3,1,N,14,3,2,2,2,2,3,2.7951685121588183,0.23273492507670226,0.08326328951700732,106.70973891936308,10.036014078630748,0.09404965451386423,7.233333333333333,5.242902630954066,25.527308661197978
7,B,3,2,N,14,3,2,2,2,2,3,1.748868522190195,0.5486930933650448,0.31374176297592066,42.90389723720127,1.028619469065984,0.023974965802735625,4.366666666666666,4.088339463603802,19.60347478204709
8,B,3,3,N,14,3,2,2,2,2,3,0.7858809886630055,3.8573003042724863,4.908249925774117,56.867859444055384,74.41468455939277,1.308554344877344,5.8,5.276847708477698,18.841310528863954
9,B,4,1,N,10,1,1,2,3,2,1,1.270767213372487,0.07873189040868056,0.06195618645191052,234.74531036473223,21.422479945318514,0.09125839366943533,4.6,4.787956554005734,27.331412368328422
10,B,4,2,N,10,1,1,2,3,2,1,0.8921234264667613,0.26514877691328576,0.2972108668454125,0.7927624628900029,0.06355590016069798,0.08017016841211927,3.933333333333333,3.1983022034482245,22.89251090161602
11,B,4,3,N,10,1,1,2,3,2,1,0.6956004537432928,0.586761638497705,0.8435325700840413,0.16015476977560755,6.6472707415272385,41.50529360343568,3.4,3.340551159175132,16.881812659449103
12,B,5,1,N,12,2,2,1,3,2,2,39.80134292303505,19.85222147749471,0.49878270479173265,0.17605375474125415,34.37129810580538,195.231837891335,2.3333333333333335,4.344191879598192,25.543483824306712
13,B,5,2,N,12,2,2,1,3,2,2,0.43938884565485126,83.99239607220198,191.15732432174596,3.479762689804728,148.805341962921,42.7630718608778,3.7,4.6226999072327,24.5907273688727
